repeat,hand,regime,true_archetype,belief,map_estimate,correct,confidence,posterior_true
2,3180,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3180,after,nit,recency,nit,True,0.9999858065854725,0.9999982184426663
2,3200,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3200,after,nit,recency,nit,True,0.9996975838366616,0.9999503412421029
2,3220,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3220,after,nit,recency,nit,True,0.9998191826328104,0.9999717704448554
2,3240,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3240,after,nit,recency,nit,True,0.9995067992391367,0.9999147914825477
2,3260,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3260,after,nit,recency,nit,True,0.999738583966342,0.9999576930228583
2,3280,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3280,after,nit,recency,nit,True,0.9999871256616687,0.9999984039676211
2,3300,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3300,after,nit,recency,nit,True,0.9999517758142097,0.9999933386373807
2,3320,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3320,after,nit,recency,nit,True,0.999990419047871,0.99999884513084
2,3340,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3340,after,nit,recency,nit,True,0.9999888777555093,0.9999986751778821
2,3360,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3360,after,nit,recency,nit,True,0.999995452134162,0.9999994943597971
2,3380,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3380,after,nit,recency,nit,True,0.9999859824138733,0.9999982833945831
2,3400,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3400,after,nit,recency,nit,True,0.9999655462037994,0.9999953709242495
2,3420,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3420,after,nit,recency,nit,True,0.9999753780846872,0.9999968632347075
2,3440,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3440,after,nit,recency,nit,True,0.9999617284003236,0.9999949502151078
2,3460,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3460,after,nit,recency,nit,True,0.9999820570586989,0.999997824348896
2,3480,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3480,after,nit,recency,nit,True,0.9999893744037369,0.9999987414502155
2,3500,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3500,after,nit,recency,nit,True,0.9999938381862934,0.9999993034461632
2,3520,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3520,after,nit,recency,nit,True,0.9999930527736692,0.9999992095106225
2,3540,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3540,after,nit,recency,nit,True,0.9999591047413922,0.9999944507566105
2,3560,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3560,after,nit,recency,nit,True,0.9999526140471686,0.9999934592968918
2,3580,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3580,after,nit,recency,nit,True,0.9999920717846326,0.9999990673441769
2,3600,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3600,after,nit,recency,nit,True,0.9999971774432143,0.999999694630751
2,3620,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3620,after,nit,recency,nit,True,0.9999882040888245,0.9999985945735771
2,3640,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3640,after,nit,recency,nit,True,0.9999656172542226,0.9999954397339971
2,3660,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3660,after,nit,recency,nit,True,0.999989207065839,0.9999987028639185
2,3680,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3680,after,nit,recency,nit,True,0.999991457010449,0.9999990084850853
2,3700,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3700,after,nit,recency,nit,True,0.9999971804192366,0.999999697189627
2,3720,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3720,after,nit,recency,nit,True,0.9999965110538358,0.9999996143211496
2,3740,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3740,after,nit,recency,nit,True,0.9999849993853823,0.99999810825728
2,3760,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3760,after,nit,recency,nit,True,0.9998960909933646,0.9999845895343183
2,3780,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3780,after,nit,recency,nit,True,0.9999526671357075,0.9999934438832736
2,3800,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3800,after,nit,recency,nit,True,0.9999915168549972,0.9999989746857948
2,3820,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3820,after,nit,recency,nit,True,0.9999274365820698,0.9999895960713886
2,3840,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3840,after,nit,recency,nit,True,0.9998936196117768,0.9999842235518648
2,3860,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3860,after,nit,recency,nit,True,0.9999664110980194,0.9999955003989918
2,3880,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3880,after,nit,recency,nit,True,0.999988229186261,0.9999985571313084
2,3900,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3900,after,nit,recency,nit,True,0.9999970822779254,0.9999996790904515
2,3920,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3920,after,nit,recency,nit,True,0.9999666679329143,0.9999955175504488
2,3940,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3940,after,nit,recency,nit,True,0.9999955128911266,0.9999994842201627
2,3960,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3960,after,nit,recency,nit,True,0.9999953707007259,0.9999994699810408
2,3980,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,3980,after,nit,recency,nit,True,0.9999980478468677,0.9999997949004343
2,4000,after,nit,baseline,bluff_heavy,False,1.0,0.0
2,4000,after,nit,recency,nit,True,0.999995029628778,0.9999994310170737
